Date,Tmin_50-90N_K,T_90N_K,T_50N_K,T_60-90N_K,U_60N_m/s
2001-05-19,230.32,235.19,233.98,234.88,-3.63
2001-05-20,230.59,236.05,234.18,235.06,-3.76
2001-05-21,231.03,236.88,233.99,235.2,-3.69
2001-05-22,231.02,237.1,234.21,235.45,-4.9
2001-05-23,230.13,236.56,234.27,235.68,-5.3
2001-05-24,230.57,236.67,234.46,235.87,-5.15
2001-05-25,231.17,236.68,234.34,236.46,-5.02
2001-05-26,231.54,236.18,234.58,236.47,-5.85
2001-05-27,232.39,236.24,234.95,236.61,-6.39
2001-05-28,233.68,236.69,235.19,237.16,-6.71
2001-05-29,233.87,236.84,235.13,237.38,-6.7
2001-05-30,232.66,237.26,235.08,237.7,-6.35
2001-05-31,233.51,238.09,235.31,238.02,-6.7
2001-06-01,233.66,237.58,235.34,237.65,-6.72
2001-06-02,233.95,238.36,235.59,238.1,-7.17
2001-06-03,233.53,238.08,235.46,237.97,-7.21
2001-06-04,233.28,238.55,235.72,238.31,-7.62
2001-06-05,233.71,238.77,235.86,238.47,-8.18
2001-06-06,234.65,238.95,236.11,238.6,-8.18
2001-06-07,234.72,239.9,236.16,238.82,-8.5
2001-06-08,233.83,240.57,236.31,239.09,-8.26
2001-06-09,234.19,240.78,236.39,239.13,-8.46
2001-06-10,235.04,241.1,236.53,239.44,-8.0
2001-06-11,234.59,241.37,236.98,239.89,-7.9
2001-06-12,235.48,242.21,237.31,240.22,-8.13
2001-06-13,235.74,241.9,237.2,240.17,-8.22
2001-06-14,235.18,241.71,237.31,240.22,-8.84
2001-06-15,235.04,241.47,237.19,240.23,-9.07
2001-06-16,235.12,241.77,237.34,240.46,-9.87
2001-06-17,234.91,242.85,237.24,240.71,-9.7
2001-06-18,234.53,242.84,237.19,240.81,-9.59
2001-06-19,235.2,242.73,237.07,240.85,-9.62
2001-06-20,235.36,242.76,237.17,241.16,-9.3
2001-06-21,234.83,242.87,237.14,241.33,-9.46
2001-06-22,235.5,243.08,237.26,241.36,-9.84
2001-06-23,236.12,242.84,237.46,241.49,-10.27
2001-06-24,236.41,243.28,237.65,241.65,-10.5
2001-06-25,235.19,243.44,237.38,241.62,-10.63
2001-06-26,235.2,243.08,237.41,241.46,-10.57
2001-06-27,235.16,243.34,237.51,241.55,-10.85
2001-06-28,234.79,243.27,237.5,241.61,-10.61
2001-06-29,235.11,243.3,237.64,241.76,-10.03
2001-06-30,234.81,243.6,237.65,242.01,-9.98
2001-07-01,235.64,244.01,237.78,242.01,-10.6
2001-07-02,236.26,243.51,237.75,241.98,-10.24
2001-07-03,235.79,244.04,237.75,241.95,-9.8
2001-07-04,236.04,244.3,237.5,242.05,-9.51
2001-07-05,234.99,244.06,237.48,241.94,-9.56
2001-07-06,235.67,243.58,237.37,241.75,-9.67
2001-07-07,235.54,243.84,237.28,241.71,-9.92
2001-07-08,235.47,243.89,237.26,241.83,-10.14
2001-07-09,235.82,243.5,237.24,241.81,-10.1
2001-07-10,235.65,243.27,237.41,241.81,-10.23
2001-07-11,235.98,243.22,237.41,241.8,-9.93
2001-07-12,236.05,243.25,237.34,241.55,-10.16
2001-07-13,236.08,242.82,237.48,241.32,-10.61
2001-07-14,235.62,242.56,237.47,241.21,-9.67
2001-07-15,235.41,242.53,237.4,241.42,-9.63
2001-07-16,235.64,242.73,237.55,241.34,-9.65
2001-07-17,235.56,242.66,237.36,241.03,-9.61
2001-07-18,235.91,242.48,237.17,241.13,-9.45
2001-07-19,235.59,242.26,237.06,241.12,-9.51
2001-07-20,235.09,242.58,236.82,240.98,-9.38
2001-07-21,234.91,242.33,236.86,240.8,-9.34
2001-07-22,235.47,241.97,236.99,240.75,-9.05
2001-07-23,235.79,242.34,237.22,240.85,-8.7
2001-07-24,235.64,241.95,236.98,240.72,-8.82
2001-07-25,235.33,241.31,236.89,240.47,-8.85
2001-07-26,235.7,242.06,236.83,240.51,-8.66
2001-07-27,235.39,241.55,236.71,240.25,-8.41
2001-07-28,235.15,241.25,236.56,239.97,-7.95
2001-07-29,234.77,241.41,236.04,239.79,-7.47
2001-07-30,234.38,240.66,236.16,239.79,-7.51
2001-07-31,234.88,240.6,236.48,239.52,-6.68
2001-08-01,234.34,240.09,236.38,239.33,-6.13
2001-08-02,234.39,239.93,236.04,239.32,-6.13
2001-08-03,234.38,239.66,236.1,239.07,-5.82
2001-08-04,234.76,239.46,236.04,238.89,-6.31
2001-08-05,234.5,239.84,235.88,238.63,-6.2
2001-08-06,233.1,239.23,235.72,238.23,-5.85
2001-08-07,232.83,239.23,235.58,238.16,-5.29
2001-08-08,232.73,238.73,235.37,238.11,-5.41
2001-08-09,232.99,237.98,235.25,237.76,-4.9
2001-08-10,232.2,237.59,235.21,237.69,-3.96
2001-08-11,231.39,237.81,234.73,237.6,-3.97
2001-08-12,231.02,237.43,234.53,237.32,-3.8
2001-08-13,231.79,237.67,234.61,237.18,-3.15
2001-08-14,232.11,236.74,234.4,236.8,-2.68
2001-08-15,232.81,236.44,234.33,236.57,-2.34
2001-08-16,232.15,236.58,233.99,236.42,-1.39
2001-08-17,231.62,236.13,233.93,235.99,-1.18
2001-08-18,231.66,235.72,233.81,235.72,-0.56
2001-08-19,231.28,235.22,233.46,235.44,-0.58
2001-08-20,232.45,234.18,233.46,234.98,-0.75
2001-08-21,232.24,233.01,233.52,234.61,-0.91
2001-08-22,230.69,233.01,233.29,234.3,-0.98
2001-08-23,230.65,232.31,233.3,234.05,-0.56
2001-08-24,230.26,231.94,233.54,233.84,0.67
2001-08-25,229.75,231.5,233.13,233.54,0.93
2001-08-26,229.43,230.78,232.77,233.32,0.68
2001-08-27,229.69,230.84,232.47,233.1,1.3
2001-08-28,229.34,230.29,232.54,232.84,1.2
2001-08-29,228.56,230.12,232.46,232.39,1.26
2001-08-30,228.45,229.3,232.17,232.17,1.44
2001-08-31,228.23,229.02,232.14,231.91,2.38
2001-09-01,228.2,229.07,231.94,231.54,2.94
2001-09-02,228.06,228.88,231.91,231.23,3.27
2001-09-03,228.0,228.48,231.87,230.87,3.85
2001-09-04,227.53,229.46,231.66,230.7,4.41
2001-09-05,226.06,229.77,231.42,230.34,4.08
2001-09-06,225.27,230.36,231.37,230.13,4.11
2001-09-07,223.57,230.25,230.67,229.84,3.53
2001-09-08,223.02,229.79,230.61,229.75,3.91
2001-09-09,223.38,229.24,230.16,229.34,3.98
2001-09-10,223.79,228.58,229.51,229.1,4.26
2001-09-11,224.11,226.97,229.54,228.67,4.45
2001-09-12,224.39,226.26,229.59,228.18,4.79
2001-09-13,224.38,225.62,229.48,227.83,5.73
2001-09-14,223.0,224.61,229.63,227.4,6.28
2001-09-15,221.77,223.86,229.47,226.76,6.38
2001-09-16,221.33,223.55,229.67,226.47,6.12
2001-09-17,220.28,223.8,229.35,226.05,5.24
2001-09-18,220.13,222.84,229.22,225.7,5.25
2001-09-19,219.86,222.13,228.58,225.25,5.37
2001-09-20,219.13,221.49,228.44,225.16,6.65
2001-09-21,218.84,221.05,228.27,224.75,7.98
2001-09-22,219.85,220.43,228.34,224.37,8.88
2001-09-23,218.6,220.03,228.19,223.81,9.59
2001-09-24,217.85,219.13,228.25,223.4,9.73
2001-09-25,217.18,217.96,228.08,222.71,9.41
2001-09-26,216.59,217.27,227.92,222.21,9.33
2001-09-27,215.7,217.31,227.52,221.83,9.51
2001-09-28,213.88,217.36,227.15,221.41,9.26
2001-09-29,213.58,216.8,226.96,220.94,9.78
2001-09-30,213.6,216.27,226.77,220.59,10.44
2001-10-01,214.24,215.98,226.71,220.57,11.73
2001-10-02,213.75,215.29,226.63,220.01,13.71
2001-10-03,213.4,214.77,226.45,219.6,15.05
2001-10-04,212.87,213.96,226.54,218.99,15.57
2001-10-05,212.58,213.35,226.41,218.52,15.57
2001-10-06,211.44,212.16,226.48,217.96,16.82
2001-10-07,210.84,211.81,226.26,217.28,17.22
2001-10-08,210.08,211.59,225.87,216.94,18.05
2001-10-09,209.7,210.4,225.24,216.47,18.68
2001-10-10,208.42,209.85,224.92,216.14,18.84
2001-10-11,207.73,209.56,224.73,215.8,19.21
2001-10-12,207.56,209.38,224.74,215.27,18.54
2001-10-13,207.2,209.55,224.15,214.99,19.91
2001-10-14,206.09,208.84,223.88,214.83,20.28
2001-10-15,205.49,209.06,223.75,214.65,20.82
2001-10-16,205.22,209.4,223.47,214.68,21.46
2001-10-17,204.42,208.91,223.39,214.88,21.64
2001-10-18,204.28,208.24,223.14,214.59,19.49
2001-10-19,202.82,207.79,223.77,214.22,19.0
2001-10-20,202.39,207.48,223.71,214.17,20.15
2001-10-21,202.33,207.49,223.56,214.07,21.79
2001-10-22,202.53,207.48,222.78,214.44,22.54
2001-10-23,201.61,206.5,222.64,214.35,23.41
2001-10-24,200.97,206.52,223.01,213.71,23.35
2001-10-25,201.12,206.1,222.47,212.95,25.85
2001-10-26,201.15,206.09,221.91,212.2,27.69
2001-10-27,200.73,205.17,221.68,211.55,29.73
2001-10-28,200.95,204.63,221.47,210.77,30.66
2001-10-29,200.27,204.05,220.99,210.37,31.99
2001-10-30,199.63,204.1,220.63,209.88,32.03
2001-10-31,199.84,204.28,220.41,209.59,32.52
2001-11-01,199.25,204.34,220.45,208.54,32.28
2001-11-02,199.47,204.34,220.3,207.69,33.82
2001-11-03,201.14,204.0,219.66,207.37,34.97
2001-11-04,200.49,203.02,219.19,207.02,36.48
2001-11-05,199.45,203.2,219.24,206.94,36.42
2001-11-06,199.23,202.48,218.9,206.67,35.78
2001-11-07,198.33,203.93,218.21,206.85,33.34
2001-11-08,194.72,202.2,217.7,206.92,32.12
2001-11-09,193.84,202.67,217.52,207.3,30.91
2001-11-10,193.8,203.89,217.18,207.82,29.76
2001-11-11,195.64,205.83,216.79,208.68,28.78
2001-11-12,196.08,206.15,216.11,208.48,28.45
2001-11-13,197.61,206.03,216.16,208.1,25.59
2001-11-14,196.85,205.74,216.28,207.74,25.52
2001-11-15,196.35,204.7,216.15,207.44,28.21
2001-11-16,195.69,199.6,215.98,207.15,28.91
2001-11-17,193.69,204.24,215.38,207.15,29.12
2001-11-18,192.9,204.9,214.89,207.06,28.29
2001-11-19,194.97,204.8,214.68,207.09,27.79
2001-11-20,195.08,207.53,214.48,206.92,26.83
2001-11-21,195.7,203.15,213.6,207.14,25.16
2001-11-22,195.38,204.51,213.65,207.33,22.26
2001-11-23,194.77,206.12,214.22,207.62,20.88
2001-11-24,193.23,203.15,214.51,206.24,20.41
2001-11-25,190.65,206.65,214.06,205.71,21.69
2001-11-26,193.09,205.01,213.78,205.29,20.9
2001-11-27,193.37,200.42,213.97,203.78,22.26
2001-11-28,192.5,197.37,213.79,203.44,24.81
2001-11-29,193.45,199.97,214.5,203.0,25.67
2001-11-30,194.29,200.5,215.06,203.44,24.76
2001-12-01,195.73,200.48,215.19,204.41,21.87
2001-12-02,195.54,198.66,216.01,204.72,22.12
2001-12-03,196.28,198.56,216.14,205.49,22.92
2001-12-04,196.53,200.97,216.61,206.29,23.01
2001-12-05,194.99,201.28,216.42,207.25,23.12
2001-12-06,191.68,204.35,215.95,208.87,24.23
2001-12-07,190.75,205.72,215.91,209.22,25.99
2001-12-08,190.62,203.63,216.69,207.66,27.54
2001-12-09,191.09,201.86,217.18,206.19,32.23
2001-12-10,190.0,200.02,216.72,204.58,34.39
2001-12-11,189.53,199.14,217.14,203.78,36.85
2001-12-12,190.22,199.72,218.22,204.02,37.77
2001-12-13,191.86,199.84,218.65,204.66,40.38
2001-12-14,191.0,201.76,220.93,205.25,38.23
2001-12-15,188.41,198.7,223.51,206.2,37.36
2001-12-16,187.57,201.12,225.14,208.61,37.03
2001-12-17,187.23,201.94,227.01,211.82,36.44
2001-12-18,186.67,204.04,225.92,215.52,33.17
2001-12-19,187.47,202.77,225.0,218.09,29.86
2001-12-20,187.0,204.67,225.88,219.12,26.15
2001-12-21,186.75,208.2,228.58,222.44,23.93
2001-12-22,189.31,216.38,227.82,227.89,19.1
2001-12-23,190.52,231.39,224.85,230.4,12.44
2001-12-24,189.79,248.35,222.4,231.16,7.86
2001-12-25,192.42,254.07,222.09,232.33,8.29
2001-12-26,194.54,255.97,221.98,234.94,3.78
2001-12-27,198.43,257.98,222.48,236.35,2.21
2001-12-28,201.64,252.16,223.08,238.1,4.31
2001-12-29,202.37,251.93,222.82,237.91,1.02
2001-12-30,203.81,246.22,222.99,236.85,-0.69
2001-12-31,205.02,243.79,222.12,234.91,-1.38
2002-01-01,208.75,242.6,221.87,232.78,-1.9
2002-01-02,210.86,239.67,221.63,230.47,-1.96
2002-01-03,208.18,232.26,221.88,227.76,2.42
2002-01-04,209.42,229.2,221.72,224.59,5.33
2002-01-05,208.31,223.68,221.46,222.09,8.43
2002-01-06,207.71,226.27,221.42,220.52,10.69
2002-01-07,205.5,224.4,221.6,219.35,13.07
2002-01-08,205.77,223.38,221.16,219.07,13.72
2002-01-09,207.32,222.04,221.58,218.29,17.78
2002-01-10,205.41,215.04,221.71,218.0,16.77
2002-01-11,206.19,214.49,221.91,217.48,14.17
2002-01-12,205.47,217.06,221.59,217.41,14.82
2002-01-13,206.58,216.75,221.58,217.67,14.74
2002-01-14,205.42,216.62,221.22,218.05,13.57
2002-01-15,204.0,217.2,221.39,218.31,12.67
2002-01-16,203.76,219.72,220.8,218.61,11.91
2002-01-17,205.71,218.34,220.5,218.14,9.47
2002-01-18,206.72,216.01,220.58,218.1,8.86
2002-01-19,205.99,213.45,221.98,218.81,6.93
2002-01-20,203.99,214.81,222.54,220.43,8.99
2002-01-21,201.17,220.19,222.31,222.84,8.07
2002-01-22,201.55,227.8,221.1,225.49,7.16
2002-01-23,203.6,234.14,220.53,227.22,7.41
2002-01-24,205.68,231.67,220.47,226.97,9.69
2002-01-25,204.19,233.54,221.03,224.96,14.15
2002-01-26,203.48,224.17,222.83,223.3,18.46
2002-01-27,204.88,219.58,223.31,221.73,19.73
2002-01-28,205.9,216.66,222.59,220.32,19.89
2002-01-29,204.64,211.7,222.06,219.62,20.38
2002-01-30,203.39,213.69,222.29,219.18,21.47
2002-01-31,203.09,217.14,222.37,218.51,23.61
2002-02-01,203.95,216.68,222.41,218.49,23.02
2002-02-02,202.1,213.48,222.01,217.76,22.43
2002-02-03,200.27,211.98,221.96,216.61,21.89
2002-02-04,201.54,210.51,221.78,215.26,25.1
2002-02-05,200.4,207.22,222.88,213.59,26.18
2002-02-06,199.67,205.01,223.6,212.73,25.7
2002-02-07,198.67,205.94,223.88,212.44,26.83
2002-02-08,199.03,206.3,223.08,213.68,25.44
2002-02-09,198.64,209.88,223.31,215.24,21.12
2002-02-10,199.57,214.2,222.85,217.94,17.29
2002-02-11,197.96,217.73,222.93,220.25,15.12
2002-02-12,196.39,221.74,223.29,223.03,13.4
2002-02-13,194.66,234.5,222.67,226.13,11.66
2002-02-14,195.26,236.75,222.1,229.34,6.73
2002-02-15,197.71,241.39,221.73,231.0,4.7
2002-02-16,198.27,244.57,221.69,231.96,1.82
2002-02-17,201.57,242.33,221.19,232.86,0.43
2002-02-18,206.33,243.19,221.07,234.08,0.56
2002-02-19,211.3,245.23,221.9,234.02,3.05
2002-02-20,210.54,242.96,222.58,233.57,5.16
2002-02-21,212.07,242.29,223.07,232.47,6.32
2002-02-22,213.36,240.66,223.89,231.81,8.81
2002-02-23,215.21,245.62,223.52,231.75,7.99
2002-02-24,211.81,245.07,222.88,230.93,7.13
2002-02-25,213.12,235.66,222.94,229.79,7.37
2002-02-26,211.18,234.66,223.07,229.28,4.29
2002-02-27,212.56,237.76,223.71,229.4,5.13
2002-02-28,211.53,236.31,222.79,229.11,3.7
2002-03-01,212.86,237.08,223.52,228.35,4.42
2002-03-02,214.73,231.88,224.5,227.17,6.14
2002-03-03,213.61,228.16,225.39,225.68,9.73
2002-03-04,213.67,226.23,225.39,224.37,9.19
2002-03-05,215.74,226.61,225.94,223.58,9.15
2002-03-06,215.29,225.65,225.8,223.2,10.61
2002-03-07,213.83,226.77,225.48,223.21,12.43
2002-03-08,213.35,226.18,225.44,223.43,13.82
2002-03-09,215.12,222.81,225.19,223.52,15.59
2002-03-10,215.94,220.37,225.23,222.78,16.36
2002-03-11,215.68,219.02,225.49,221.81,16.68
2002-03-12,215.87,217.44,225.46,221.16,16.88
2002-03-13,214.12,215.3,225.64,220.59,16.46
2002-03-14,213.96,214.24,225.57,220.3,14.76
2002-03-15,211.93,214.73,225.18,219.69,16.48
2002-03-16,211.69,214.55,225.28,219.07,17.99
2002-03-17,211.92,214.73,225.28,219.0,17.36
2002-03-18,211.85,214.89,224.64,218.75,17.07
2002-03-19,211.31,214.77,224.67,218.26,18.38
2002-03-20,210.84,215.12,224.67,217.78,17.25
2002-03-21,209.98,215.61,224.68,217.37,15.2
2002-03-22,210.61,215.01,224.62,217.2,13.64
2002-03-23,210.78,214.95,225.17,217.46,12.26
2002-03-24,211.33,214.31,225.6,217.71,12.62
2002-03-25,212.65,213.3,225.76,218.66,13.83
2002-03-26,212.65,214.49,225.52,218.94,13.36
2002-03-27,212.71,215.04,225.65,219.46,11.47
2002-03-28,212.89,216.64,226.24,220.14,9.97
2002-03-29,212.3,219.91,225.89,221.05,9.66
2002-03-30,212.39,221.38,225.75,222.25,8.96
2002-03-31,211.98,222.24,226.28,223.1,7.67
2002-04-01,213.34,222.19,226.45,223.9,9.34
2002-04-02,214.18,221.98,226.53,224.13,9.39
2002-04-03,213.29,222.58,227.4,224.0,9.23
2002-04-04,214.45,219.02,228.18,223.58,7.92
2002-04-05,214.89,216.46,229.32,223.43,8.67
2002-04-06,214.76,216.52,230.41,223.8,10.14
2002-04-07,215.25,218.26,230.24,224.08,11.39
2002-04-08,215.02,219.12,229.38,224.56,13.45
2002-04-09,216.74,219.06,229.66,224.87,14.67
2002-04-10,213.63,221.56,230.7,224.77,14.51
2002-04-11,213.77,224.33,231.26,224.42,12.39
2002-04-12,215.49,228.87,230.95,224.52,9.3
2002-04-13,217.96,231.13,230.55,224.45,7.74
2002-04-14,218.78,227.93,230.55,224.62,7.94
2002-04-15,219.9,227.03,230.51,224.6,9.52
2002-04-16,218.97,228.02,230.54,224.52,10.35
2002-04-17,218.0,229.33,230.22,224.66,8.58
2002-04-18,217.82,230.29,230.07,225.18,7.5
2002-04-19,218.04,230.75,229.76,225.77,7.78
2002-04-20,219.86,232.24,229.4,226.21,8.92
2002-04-21,218.82,232.22,229.53,226.42,11.22
2002-04-22,218.8,232.76,229.74,227.13,11.17
2002-04-23,220.09,232.97,230.0,227.49,9.24
2002-04-24,219.86,232.16,230.09,227.74,7.43
2002-04-25,221.29,232.47,230.22,228.51,7.09
2002-04-26,222.57,232.12,230.32,228.95,6.3
2002-04-27,222.78,231.05,230.37,228.99,5.69
2002-04-28,223.27,233.19,230.14,229.26,4.18
2002-04-29,223.48,231.71,230.22,229.61,2.44
2002-04-30,223.82,233.31,230.22,230.14,1.21
2002-05-01,223.81,232.91,230.3,230.57,0.12
2002-05-02,223.16,234.7,230.33,231.04,0.54
2002-05-03,224.2,233.98,230.88,231.15,0.49
2002-05-04,225.72,235.67,231.0,231.34,0.53
2002-05-05,224.89,235.56,230.96,231.59,-0.62
2002-05-06,224.33,235.99,231.27,231.89,-2.04
2002-05-07,225.71,236.55,231.48,232.39,-2.96
2002-05-08,226.22,237.02,231.49,232.96,-3.25
2002-05-09,226.83,235.92,231.62,233.36,-3.61
2002-05-10,227.69,236.02,231.91,233.73,-3.86
2002-05-11,227.56,235.31,232.1,234.02,-4.47
2002-05-12,226.86,235.43,232.18,234.37,-5.03
2002-05-13,227.16,236.66,232.32,234.96,-5.88
2002-05-14,227.26,236.69,232.28,235.28,-6.0
2002-05-15,226.37,237.13,232.64,235.53,-6.05
2002-05-16,226.72,237.37,232.6,235.75,-6.15
2002-05-17,227.63,237.24,232.49,235.82,-6.85
2002-05-18,229.52,237.24,232.52,235.89,-7.77
2002-05-19,230.65,236.69,232.86,235.95,-8.23
2002-05-20,230.62,237.41,232.82,236.08,-8.85
2002-05-21,231.19,237.62,233.03,236.34,-9.71
2002-05-22,230.75,236.98,233.04,236.33,-10.71
2002-05-23,230.89,237.1,233.49,236.64,-11.2
2002-05-24,231.36,237.35,233.82,236.86,-11.4
2002-05-25,231.92,236.64,233.97,237.09,-11.61
2002-05-26,231.29,237.12,234.4,237.28,-11.5
2002-05-27,230.36,236.93,234.6,237.46,-11.54
2002-05-28,230.22,237.53,234.32,237.75,-12.03
2002-05-29,230.91,237.96,234.79,238.16,-11.9
2002-05-30,230.28,237.91,234.64,238.39,-11.42
2002-05-31,230.6,238.81,234.72,238.52,-11.4
2002-06-01,230.73,239.16,234.68,238.53,-11.23
2002-06-02,232.04,239.26,235.02,238.71,-11.62
2002-06-03,231.98,239.19,235.06,238.93,-11.49
2002-06-04,233.65,240.56,235.71,239.47,-11.3
2002-06-05,233.76,240.77,235.72,239.68,-11.11
2002-06-06,233.57,240.88,235.59,239.66,-11.98
2002-06-07,232.97,240.8,235.58,239.75,-12.22
2002-06-08,232.54,241.55,236.14,239.73,-12.41
2002-06-09,231.84,241.56,235.68,239.76,-12.48
2002-06-10,232.28,241.29,235.6,239.66,-13.28
2002-06-11,232.38,241.32,235.6,239.59,-13.36
2002-06-12,232.15,241.88,235.68,239.87,-12.96
2002-06-13,231.81,242.21,235.68,240.01,-13.28
2002-06-14,232.82,241.93,235.63,239.92,-13.99
2002-06-15,234.15,241.98,235.83,240.07,-13.98
2002-06-16,233.9,241.72,235.71,240.28,-13.57
2002-06-17,233.51,241.28,235.64,240.26,-14.15
2002-06-18,233.41,242.23,235.64,240.48,-13.79
2002-06-19,233.71,242.59,235.91,240.75,-13.58
2002-06-20,233.3,242.52,235.86,240.77,-13.45
2002-06-21,234.04,242.93,236.02,240.94,-13.19
2002-06-22,233.34,242.86,236.18,241.03,-12.91
2002-06-23,234.26,243.75,236.38,241.52,-12.58
2002-06-24,234.65,243.69,236.62,241.43,-12.75
2002-06-25,235.32,243.56,236.84,241.57,-13.05
2002-06-26,235.41,243.88,236.67,241.6,-13.3
2002-06-27,234.94,243.74,236.56,241.62,-13.05
2002-06-28,235.15,244.15,236.66,241.53,-13.44
2002-06-29,234.95,244.3,236.72,241.65,-13.13
2002-06-30,234.22,244.17,236.46,241.47,-13.59
2002-07-01,234.42,244.1,236.73,241.53,-13.18
2002-07-02,234.69,244.08,236.99,241.72,-12.71
2002-07-03,234.76,243.99,237.01,241.82,-12.42
2002-07-04,235.01,244.77,236.85,241.93,-12.27
2002-07-05,235.18,244.35,237.05,241.96,-12.61
2002-07-06,235.62,244.37,237.37,241.92,-12.21
2002-07-07,234.73,244.22,237.0,241.82,-12.59
2002-07-08,234.83,243.82,236.67,241.54,-12.63
2002-07-09,234.43,243.89,236.52,241.27,-12.8
2002-07-10,234.45,243.23,236.55,241.17,-13.07
2002-07-11,234.19,242.92,236.35,240.95,-13.78
2002-07-12,233.62,242.51,236.09,240.71,-13.84
2002-07-13,232.97,242.53,236.21,240.81,-13.78
2002-07-14,232.98,242.59,236.38,240.84,-13.24
2002-07-15,233.99,242.34,236.3,240.95,-12.8
2002-07-16,233.91,242.43,236.33,241.11,-12.6
2002-07-17,234.68,243.14,236.66,241.15,-12.22
2002-07-18,235.19,242.19,236.72,240.95,-12.01
2002-07-19,235.64,242.0,236.86,240.91,-11.65
2002-07-20,234.97,242.2,236.62,240.74,-11.73
2002-07-21,234.79,241.87,236.38,240.6,-11.76
2002-07-22,235.27,242.38,236.36,240.59,-12.06
2002-07-23,235.17,241.19,236.3,240.45,-11.45
2002-07-24,234.4,241.37,236.24,240.39,-10.5
2002-07-25,234.28,241.42,236.3,240.39,-9.97
2002-07-26,235.06,241.22,236.11,240.13,-9.6
2002-07-27,234.54,240.9,235.86,240.08,-9.24
2002-07-28,234.55,241.01,236.01,239.89,-9.28
2002-07-29,233.82,240.98,235.91,239.61,-9.77
2002-07-30,233.84,240.69,235.58,239.29,-9.92
2002-07-31,233.75,240.44,235.49,239.23,-10.47
2002-08-01,233.87,239.67,235.56,238.82,-10.58
2002-08-02,233.53,239.0,235.28,238.31,-9.87
2002-08-03,233.96,239.02,234.96,238.33,-9.53
2002-08-04,233.07,239.04,234.89,238.05,-9.08
2002-08-05,232.48,238.93,234.82,238.14,-8.36
2002-08-06,232.78,238.5,234.82,237.94,-7.93
2002-08-07,233.31,238.3,234.81,237.76,-7.77
2002-08-08,233.15,238.39,234.71,237.75,-7.13
2002-08-09,233.07,238.03,234.97,237.59,-6.35
2002-08-10,232.6,237.68,234.72,237.4,-6.0
2002-08-11,231.95,237.16,234.85,237.3,-4.96
2002-08-12,232.6,237.45,234.68,237.01,-4.41
2002-08-13,233.01,237.46,234.48,236.89,-4.72
2002-08-14,233.12,236.76,234.29,236.35,-4.95
2002-08-15,232.11,236.13,234.05,235.84,-4.78
2002-08-16,231.28,235.2,233.47,235.43,-4.31
2002-08-17,230.66,234.85,233.56,235.36,-3.69
2002-08-18,230.81,234.62,233.36,235.2,-3.19
2002-08-19,230.98,234.12,233.06,235.02,-2.99
2002-08-20,230.24,234.03,232.69,234.55,-2.94
2002-08-21,230.17,233.7,232.46,234.19,-2.63
2002-08-22,229.96,233.58,232.22,233.99,-2.17
2002-08-23,229.61,234.01,232.11,233.83,-1.38
2002-08-24,229.42,233.71,232.04,233.64,-0.32
2002-08-25,228.93,233.22,232.25,233.54,-0.13
2002-08-26,229.36,233.89,232.04,233.31,1.16
2002-08-27,229.44,233.55,232.22,233.22,1.53
2002-08-28,229.06,233.43,232.25,232.92,2.31
2002-08-29,228.64,233.11,232.22,232.7,2.61
2002-08-30,228.96,232.54,231.87,232.11,2.88
2002-08-31,228.69,232.28,231.38,231.55,3.46
2002-09-01,228.03,231.8,231.42,231.33,3.8
2002-09-02,227.89,231.12,231.22,231.05,4.27
2002-09-03,227.09,230.48,231.07,230.54,4.64
2002-09-04,227.47,229.06,230.91,230.18,4.96
2002-09-05,227.45,228.47,230.68,229.93,5.36
2002-09-06,226.99,228.62,230.42,229.62,5.72
2002-09-07,226.83,227.24,230.51,229.24,5.98
2002-09-08,226.15,227.12,230.37,228.87,6.75
2002-09-09,224.67,226.67,230.16,228.27,6.43
2002-09-10,223.33,225.94,229.86,227.76,6.81
2002-09-11,223.96,225.42,229.52,227.43,7.19
2002-09-12,224.09,224.85,229.2,227.02,8.18
2002-09-13,223.33,224.7,229.09,226.6,9.22
2002-09-14,222.72,223.45,228.99,226.17,9.64
2002-09-15,221.38,223.53,228.81,225.98,10.01
2002-09-16,221.45,223.56,229.02,225.74,9.86
